pitch_type,release_speed,release_pos_x,release_pos_y,release_pos_z,release_spin_rate,spin_axis,pfx_x,pfx_z,plate_x,plate_z,sz_top,sz_bot,balls,strikes,outs_when_up,inning,inning_topbot,stand,p_throws,bat_score,fld_score,at_bat_number,pitch_number,game_pk,batter,pitcher,description,events
SL,82.9,2.89,53.99,5.14,2461,306,-0.34,-0.39,-0.18,0.8,3.33,1.44,0,2,2,5,Top,R,L,1,2,40,3,747085,687401,519242,hit_into_play,single
FF,96.3,2.9,53.82,5.27,2338,110,1.37,0.69,-0.43,2.86,3.41,1.63,0,0,2,5,Top,R,L,2,2,41,1,747085,663368,519242,hit_into_play,single
FF,93.7,2.87,53.9,5.26,2114,116,1.07,0.74,-0.24,3.77,3.42,1.61,0,0,0,1,Bot,R,L,0,0,5,1,745300,666149,519242,foul,batter still up
SL,75.6,3.01,54.28,4.98,2141,306,-0.84,-0.19,0.31,2.17,3.42,1.61,0,1,0,1,Bot,R,L,0,0,5,2,745300,666149,519242,hit_into_play,double
FF,94.9,3.05,53.97,5.27,2167,117,1.54,0.82,0.49,2.67,3.4,1.54,0,0,0,1,Bot,R,L,0,0,6,1,745300,592192,519242,called_strike,batter still up
CH,88.3,3.02,53.97,4.91,1903,99,1.54,0.17,-0.12,1.77,3.32,1.51,0,1,0,1,Bot,R,L,0,0,6,2,745300,592192,519242,hit_into_play,single
SL,79.5,2.99,54.17,5.05,2363,310,-1.09,-0.78,-0.85,2.02,3.16,1.5,0,0,0,1,Bot,R,L,0,0,7,1,745300,671218,519242,foul,batter still up
SL,79.6,3.12,54.02,5.03,2272,307,-0.62,-0.37,1.43,1.62,3.16,1.55,0,1,0,1,Bot,R,L,0,0,7,2,745300,671218,519242,ball,batter still up
FF,95.8,2.89,53.95,5.48,2076,121,1.14,0.7,1.57,2.9,3.16,1.56,1,1,0,1,Bot,R,L,0,0,7,3,745300,671218,519242,ball,batter still up
CH,89.6,3.04,53.95,4.97,1787,92,1.21,0.19,1.32,2.3,3.16,1.54,2,1,0,1,Bot,R,L,0,0,7,4,745300,671218,519242,ball,batter still up
SL,79.0,3.0,54.21,5.11,2312,315,-0.48,-0.37,-0.67,2.31,3.16,1.5,3,1,0,1,Bot,R,L,0,0,7,5,745300,671218,519242,swinging_strike,batter still up
SL,79.1,2.97,54.27,5.02,2359,308,-1.41,-0.44,-0.86,2.35,3.16,1.5,3,2,0,1,Bot,R,L,0,0,7,6,745300,671218,519242,foul,batter still up
SL,78.3,3.09,54.24,5.0,2305,305,-1.36,-0.18,0.65,2.45,3.16,1.5,3,2,0,1,Bot,R,L,0,0,7,7,745300,671218,519242,foul,batter still up
SL,79.6,3.0,54.24,5.1,2106,320,-0.7,-0.36,0.72,2.46,3.16,1.5,3,2,0,1,Bot,R,L,0,0,7,8,745300,671218,519242,swinging_strike,strikeout
SL,77.9,3.02,54.06,4.97,2254,311,-1.23,-0.28,0.47,1.79,3.41,1.56,0,0,1,1,Bot,R,L,0,0,8,1,745300,656305,519242,ball,batter still up
SL,80.4,3.07,54.21,4.96,2363,314,-0.89,-0.46,-0.17,1.23,3.44,1.6,1,0,1,1,Bot,R,L,0,0,8,2,745300,656305,519242,swinging_strike,batter still up
SL,80.4,2.96,54.3,5.09,2412,309,-0.69,0.04,-0.49,1.68,3.44,1.6,1,1,1,1,Bot,R,L,0,0,8,3,745300,656305,519242,foul,batter still up
FF,95.2,2.82,53.91,5.46,2156,117,1.26,0.87,-0.45,3.7,3.44,1.6,1,2,1,1,Bot,R,L,0,0,8,4,745300,656305,519242,swinging_strike,strikeout
SL,81.1,3.06,54.18,5.03,2264,310,-0.46,-0.44,-0.3,1.84,3.7,1.74,0,0,2,1,Bot,R,L,0,0,9,1,745300,666464,519242,swinging_strike,batter still up
SL,80.8,2.93,54.27,4.99,2362,315,-1.21,-0.24,-0.48,1.21,3.7,1.74,0,1,2,1,Bot,R,L,0,0,9,2,745300,666464,519242,foul,batter still up
SL,80.5,2.93,54.15,5.01,2287,318,-0.82,-0.42,-0.36,0.44,3.7,1.74,0,2,2,1,Bot,R,L,0,0,9,3,745300,666464,519242,hit_into_play,field_out
FF,93.9,3.13,53.96,5.19,2253,115,1.54,0.77,0.66,3.04,3.41,1.6,0,0,0,2,Bot,L,L,0,0,13,1,745300,573262,519242,foul,batter still up
CH,86.5,3.02,54.01,4.9,1925,96,1.41,0.13,1.31,2.35,3.36,1.54,0,1,0,2,Bot,L,L,0,0,13,2,745300,573262,519242,ball,batter still up
SL,79.4,3.0,54.32,4.98,2203,315,-0.96,-0.3,-0.7,2.72,3.41,1.6,1,1,0,2,Bot,L,L,0,0,13,3,745300,573262,519242,foul,batter still up
SL,81.6,2.84,54.16,5.08,2076,313,-0.58,-0.32,-0.67,1.76,3.41,1.6,1,2,0,2,Bot,L,L,0,0,13,4,745300,573262,519242,swinging_strike,strikeout
FF,95.7,2.95,53.77,5.26,2090,114,1.13,0.86,0.96,2.99,3.41,1.54,0,0,1,2,Bot,R,L,0,0,14,1,745300,682617,519242,called_strike,batter still up
FF,95.4,3.03,54.04,5.2,2097,108,1.35,0.72,1.52,2.54,3.32,1.58,0,1,1,2,Bot,R,L,0,0,14,2,745300,682617,519242,ball,batter still up
CH,88.6,3.02,53.96,4.9,1935,95,1.36,0.24,1.62,2.24,3.32,1.54,1,1,1,2,Bot,R,L,0,0,14,3,745300,682617,519242,ball,batter still up
SL,77.3,2.99,54.31,5.06,2195,310,-0.76,-0.33,0.54,2.68,3.36,1.53,2,1,1,2,Bot,R,L,0,0,14,4,745300,682617,519242,called_strike,batter still up
SL,79.0,2.99,54.31,4.97,2285,306,-0.64,-0.41,0.55,1.51,3.32,1.57,2,2,1,2,Bot,R,L,0,0,14,5,745300,682617,519242,hit_into_play,single
SL,79.4,2.91,54.27,5.02,2255,315,-0.83,-0.34,0.39,1.85,3.38,1.61,0,0,1,2,Bot,R,L,0,0,15,1,745300,672275,519242,foul,batter still up
FF,96.0,2.85,53.99,5.31,2176,111,1.45,0.69,0.47,2.23,3.38,1.61,0,1,1,2,Bot,R,L,0,0,15,2,745300,672275,519242,foul,batter still up
FF,96.1,2.83,53.82,5.42,2174,111,1.56,0.76,0.15,2.82,3.31,1.6,0,2,1,2,Bot,R,L,0,0,15,3,745300,672275,519242,called_strike,strikeout
SL,80.4,2.85,54.21,5.2,2070,317,-0.59,-0.26,-0.34,1.76,3.28,1.58,0,0,2,2,Bot,R,L,0,0,16,1,745300,669477,519242,called_strike,batter still up
SL,78.9,2.99,53.98,5.12,2204,324,-0.67,-0.56,-0.49,0.31,3.28,1.57,0,1,2,2,Bot,R,L,0,0,16,2,745300,669477,519242,blocked_ball,batter still up
SL,80.4,2.92,54.09,5.13,2225,311,-0.63,-0.29,0.5,1.82,3.28,1.57,1,1,2,2,Bot,R,L,0,0,16,3,745300,669477,519242,swinging_strike,batter still up
SL,80.8,3.03,54.15,5.13,2223,316,-0.69,-0.41,-0.01,1.34,3.28,1.57,1,2,2,2,Bot,R,L,0,0,16,4,745300,669477,519242,hit_into_play,field_out
SL,75.5,2.96,54.25,5.04,2116,309,-1.02,-0.41,-0.85,2.69,3.42,1.64,0,0,0,3,Bot,R,L,0,0,21,1,745300,666149,519242,ball,batter still up
FF,93.3,2.9,54.05,5.31,1954,109,1.42,0.44,0.88,2.91,3.42,1.61,1,0,0,3,Bot,R,L,0,0,21,2,745300,666149,519242,hit_into_play,field_out
FF,94.7,2.83,53.91,5.25,2210,116,1.51,0.84,-0.14,3.66,3.32,1.63,0,0,1,3,Bot,R,L,0,0,22,1,745300,592192,519242,ball,batter still up
FF,93.6,2.78,53.79,5.35,2159,117,1.31,0.8,-1.2,2.39,3.32,1.55,1,0,1,3,Bot,R,L,0,0,22,2,745300,592192,519242,ball,batter still up
FF,95.0,2.93,53.89,5.34,2197,117,1.45,0.95,0.26,2.58,3.32,1.51,2,0,1,3,Bot,R,L,0,0,22,3,745300,592192,519242,foul,batter still up
SL,78.3,2.91,54.38,5.22,2148,312,-0.73,-0.28,0.42,2.2,3.32,1.51,2,1,1,3,Bot,R,L,0,0,22,4,745300,592192,519242,called_strike,batter still up
SL,81.3,2.95,54.1,5.25,2121,325,-0.33,-0.15,0.42,1.55,3.32,1.51,2,2,1,3,Bot,R,L,0,0,22,5,745300,592192,519242,foul,batter still up
SL,81.3,2.92,54.2,5.08,2189,311,-0.98,-0.07,-0.08,2.34,3.32,1.51,2,2,1,3,Bot,R,L,0,0,22,6,745300,592192,519242,hit_into_play,field_out
CH,87.0,2.83,53.88,4.92,1888,94,1.54,0.22,1.06,2.5,3.16,1.5,0,0,2,3,Bot,R,L,0,0,23,1,745300,671218,519242,hit_into_play,field_out
FF,92.0,3.05,54.01,5.22,2071,115,1.43,0.73,1.82,1.68,3.45,1.6,0,0,0,4,Bot,R,L,0,0,27,1,745300,656305,519242,ball,batter still up
CH,85.7,3.04,53.92,4.92,1852,94,1.47,0.02,1.61,2.35,3.44,1.65,1,0,0,4,Bot,R,L,0,0,27,2,745300,656305,519242,ball,batter still up
CH,83.3,2.91,53.89,4.9,1745,94,1.6,0.02,1.23,2.17,3.44,1.6,2,0,0,4,Bot,R,L,0,0,27,3,745300,656305,519242,foul,batter still up
FF,94.6,2.82,53.77,5.27,1927,114,1.11,0.96,-0.48,3.36,3.44,1.6,2,1,0,4,Bot,R,L,0,0,27,4,745300,656305,519242,swinging_strike,batter still up
SL,81.1,3.05,54.18,5.19,2134,316,-0.83,0.07,1.58,2.92,3.35,1.61,2,2,0,4,Bot,R,L,0,0,27,5,745300,656305,519242,ball,batter still up
SL,79.2,2.88,54.14,5.15,2152,314,-0.53,-0.42,0.89,1.91,3.44,1.6,3,2,0,4,Bot,R,L,0,0,27,6,745300,656305,519242,swinging_strike,strikeout
FF,94.5,2.91,53.8,5.3,1949,115,1.07,0.88,0.25,3.47,3.78,1.87,0,0,1,4,Bot,R,L,0,0,28,1,745300,666464,519242,called_strike,batter still up
FF,94.2,2.93,53.82,5.25,2091,115,1.12,0.8,0.29,1.66,3.66,1.82,0,1,1,4,Bot,R,L,0,0,28,2,745300,666464,519242,ball,batter still up
SL,79.0,2.88,54.24,5.22,2056,313,-0.7,-0.09,0.57,3.42,3.68,1.77,1,1,1,4,Bot,R,L,0,0,28,3,745300,666464,519242,ball,batter still up
SL,77.5,2.98,54.24,4.99,2179,313,-0.69,-0.15,0.48,2.69,3.61,1.77,2,1,1,4,Bot,R,L,0,0,28,4,745300,666464,519242,called_strike,batter still up
FF,95.4,2.71,53.75,5.42,2004,113,1.16,0.88,-0.59,3.35,3.7,1.74,2,2,1,4,Bot,R,L,0,0,28,5,745300,666464,519242,foul,batter still up
FF,96.6,2.94,53.79,5.22,2209,114,1.3,0.83,-0.03,2.25,3.7,1.74,2,2,1,4,Bot,R,L,0,0,28,6,745300,666464,519242,hit_into_play,field_out
SL,78.5,2.92,54.21,5.1,2227,311,-0.7,-0.31,-1.15,2.41,3.36,1.53,0,0,2,4,Bot,L,L,0,0,29,1,745300,573262,519242,ball,batter still up
SL,76.6,2.93,54.25,5.07,2261,310,-1.33,-0.57,-0.54,1.92,3.4,1.52,1,0,2,4,Bot,L,L,0,0,29,2,745300,573262,519242,called_strike,batter still up
SL,79.9,2.99,54.1,5.11,2443,315,-0.93,-0.23,-1.13,1.81,3.41,1.6,1,1,2,4,Bot,L,L,0,0,29,3,745300,573262,519242,foul,batter still up
SI,96.1,2.94,53.92,5.17,1894,113,1.45,0.05,1.16,1.9,3.41,1.6,1,2,2,4,Bot,L,L,0,0,29,4,745300,573262,519242,foul,batter still up
SL,81.4,2.86,54.01,5.13,2191,315,-0.69,-0.59,-0.6,0.84,3.41,1.6,1,2,2,4,Bot,L,L,0,0,29,5,745300,573262,519242,swinging_strike,strikeout
SL,77.4,2.81,54.14,5.21,2009,319,-0.74,-0.15,-0.21,2.08,3.32,1.52,0,0,0,5,Bot,R,L,0,0,33,1,745300,682617,519242,called_strike,batter still up
SL,79.7,2.9,54.26,5.15,1961,320,-0.25,-0.28,1.83,2.19,3.31,1.56,0,1,0,5,Bot,R,L,0,0,33,2,745300,682617,519242,ball,batter still up
SL,76.2,2.86,54.11,5.11,2104,310,-0.98,-0.35,-0.59,1.8,3.32,1.57,1,1,0,5,Bot,R,L,0,0,33,3,745300,682617,519242,swinging_strike,batter still up
SL,79.6,2.89,54.17,5.15,2056,323,-0.43,-0.28,1.18,1.05,3.32,1.53,1,2,0,5,Bot,R,L,0,0,33,4,745300,682617,519242,ball,batter still up
SL,78.3,2.99,54.14,5.12,2133,314,-0.82,-0.54,0.02,1.67,3.32,1.57,2,2,0,5,Bot,R,L,0,0,33,5,745300,682617,519242,hit_into_play,field_out
FF,96.3,2.93,53.91,5.05,2139,113,1.09,0.78,1.25,3.42,3.38,1.61,0,0,1,5,Bot,R,L,0,0,34,1,745300,672275,519242,ball,batter still up
SI,94.0,2.75,53.65,5.08,2039,112,1.47,0.17,0.18,1.85,3.38,1.6,1,0,1,5,Bot,R,L,0,0,34,2,745300,672275,519242,called_strike,batter still up
SL,77.1,2.78,53.9,4.94,2171,307,-1.31,-0.22,-1.38,0.98,3.38,1.61,1,1,1,5,Bot,R,L,0,0,34,3,745300,672275,519242,swinging_strike,batter still up
SL,82.3,2.95,54.04,5.18,2337,321,-0.65,-0.12,-0.04,1.67,3.38,1.61,1,2,1,5,Bot,R,L,0,0,34,4,745300,672275,519242,foul,batter still up
FF,96.3,2.81,53.77,5.14,2143,109,1.28,0.79,-0.47,2.49,3.3,1.62,1,2,1,5,Bot,R,L,0,0,34,5,745300,672275,519242,called_strike,strikeout
FF,95.9,2.74,53.82,5.26,2151,114,1.18,0.75,-0.51,2.56,3.46,1.64,0,0,2,5,Bot,R,L,0,0,35,1,745300,669477,519242,called_strike,batter still up
FF,96.9,2.86,53.94,5.16,2209,105,1.38,0.63,0.7,2.63,3.28,1.57,0,1,2,5,Bot,R,L,0,0,35,2,745300,669477,519242,hit_into_play,field_out
SL,77.3,2.87,54.27,5.05,2024,321,-0.92,-0.47,1.32,2.78,3.47,1.65,0,0,0,6,Bot,R,L,0,0,39,1,745300,666149,519242,ball,batter still up
SL,77.0,2.93,54.08,5.13,2024,309,-0.59,-0.31,0.61,2.4,3.55,1.64,1,0,0,6,Bot,R,L,0,0,39,2,745300,666149,519242,called_strike,batter still up
SL,76.9,2.9,54.23,5.1,2190,316,-0.84,-0.49,0.19,2.87,3.42,1.61,1,1,0,6,Bot,R,L,0,0,39,3,745300,666149,519242,foul,batter still up
SL,81.3,2.85,54.22,5.1,2335,313,-0.9,-0.44,0.25,2.23,3.42,1.61,1,2,0,6,Bot,R,L,0,0,39,4,745300,666149,519242,foul,batter still up
FF,93.7,2.8,53.58,5.2,2143,111,1.4,0.53,-0.7,1.77,3.42,1.64,1,2,0,6,Bot,R,L,0,0,39,5,745300,666149,519242,called_strike,strikeout
FF,94.3,2.87,53.84,5.35,2015,112,0.89,0.81,0.5,3.48,3.32,1.52,0,0,1,6,Bot,R,L,0,0,40,1,745300,592192,519242,ball,batter still up
SL,78.5,2.96,54.23,5.08,2075,311,-1.16,-0.44,0.48,3.06,3.32,1.52,1,0,1,6,Bot,R,L,0,0,40,2,745300,592192,519242,called_strike,batter still up
CH,86.4,2.91,53.99,4.85,1791,96,1.27,0.02,-0.36,0.64,3.39,1.63,1,1,1,6,Bot,R,L,0,0,40,3,745300,592192,519242,ball,batter still up
FF,95.7,2.71,53.89,5.27,2137,123,1.2,0.96,0.75,3.63,3.32,1.51,2,1,1,6,Bot,R,L,0,0,40,4,745300,592192,519242,foul_tip,batter still up
FF,96.5,2.74,53.92,5.35,2071,121,1.04,0.98,0.92,4.27,3.33,1.6,2,2,1,6,Bot,R,L,0,0,40,5,745300,592192,519242,ball,batter still up
SL,80.8,2.85,54.16,5.12,2169,315,-0.61,-0.59,1.02,2.22,3.32,1.51,3,2,1,6,Bot,R,L,0,0,40,6,745300,592192,519242,foul,batter still up
SL,80.3,2.91,54.05,4.89,2251,313,-0.8,-0.38,0.17,2.56,3.32,1.51,3,2,1,6,Bot,R,L,0,0,40,7,745300,592192,519242,foul,batter still up
FF,97.0,2.66,53.77,5.4,2215,118,1.2,1.05,-0.52,2.63,3.32,1.51,3,2,1,6,Bot,R,L,0,0,40,8,745300,592192,519242,foul,batter still up
FF,96.0,2.78,53.59,5.11,2176,114,1.11,0.84,-0.32,3.02,3.32,1.51,3,2,1,6,Bot,R,L,0,0,40,9,745300,592192,519242,swinging_strike,strikeout
SL,78.6,2.82,54.16,5.04,2215,311,-0.72,-0.51,-0.56,2.52,3.16,1.5,0,0,2,6,Bot,R,L,0,0,41,1,745300,671218,519242,foul,batter still up
CH,88.6,2.91,53.73,4.83,1890,93,1.3,-0.07,1.16,1.49,3.16,1.46,0,1,2,6,Bot,R,L,0,0,41,2,745300,671218,519242,ball,batter still up
FF,96.6,2.79,53.62,5.24,2222,117,1.5,0.93,-0.33,2.41,3.16,1.5,1,1,2,6,Bot,R,L,0,0,41,3,745300,671218,519242,foul,batter still up
SL,83.9,2.8,54.09,5.23,2155,326,-0.44,-0.26,-0.17,0.9,3.16,1.5,1,2,2,6,Bot,R,L,0,0,41,4,745300,671218,519242,swinging_strike,strikeout
SL,78.1,2.95,54.36,5.13,2127,317,-0.92,-0.61,0.45,2.39,3.45,1.63,0,0,0,7,Bot,R,L,0,0,47,1,745300,656305,519242,called_strike,batter still up
SL,78.2,3.08,54.19,5.1,2325,308,-1.31,-0.16,0.15,1.47,3.44,1.6,0,1,0,7,Bot,R,L,0,0,47,2,745300,656305,519242,swinging_strike,batter still up
SL,80.6,2.83,53.95,5.2,2263,328,-0.57,-0.19,-0.84,1.24,3.45,1.62,0,2,0,7,Bot,R,L,0,0,47,3,745300,656305,519242,ball,batter still up
SL,81.6,2.91,54.17,5.17,2385,304,-1.06,0.04,0.69,2.3,3.39,1.58,1,2,0,7,Bot,R,L,0,0,47,4,745300,656305,519242,called_strike,strikeout
SL,78.6,2.95,54.24,5.18,2099,317,-0.75,-0.31,1.0,2.44,3.76,1.8,0,0,1,7,Bot,R,L,0,0,48,1,745300,666464,519242,called_strike,batter still up
CH,86.0,3.0,53.9,4.85,1810,95,1.79,0.16,0.77,1.37,3.7,1.79,0,1,1,7,Bot,R,L,0,0,48,2,745300,666464,519242,ball,batter still up
FF,96.8,2.83,53.88,5.54,2186,127,1.28,1.11,-0.39,3.36,3.7,1.74,1,1,1,7,Bot,R,L,0,0,48,3,745300,666464,519242,swinging_strike,batter still up
SL,81.9,2.85,54.1,5.2,2407,309,-1.24,-0.3,0.77,1.39,3.7,1.74,1,2,1,7,Bot,R,L,0,0,48,4,745300,666464,519242,foul,batter still up
SL,82.0,2.89,54.13,5.16,2234,308,-0.92,-0.45,0.79,2.38,3.7,1.74,1,2,1,7,Bot,R,L,0,0,48,5,745300,666464,519242,foul_tip,strikeout
SL,80.7,2.9,54.14,5.11,1989,311,-0.81,-0.27,1.32,2.29,3.41,1.62,0,0,2,7,Bot,L,L,0,0,49,1,745300,573262,519242,ball,batter still up
SI,97.4,3.04,53.84,5.11,2077,113,1.43,0.26,1.16,1.66,3.41,1.6,1,0,2,7,Bot,L,L,0,0,49,2,745300,573262,519242,hit_into_play,single
SL,81.7,2.91,54.09,5.2,2124,321,-0.66,-0.11,-0.32,3.1,3.32,1.59,0,0,2,7,Bot,R,L,0,0,50,1,745300,682617,519242,called_strike,batter still up
SL,81.3,2.81,54.23,5.18,2210,314,-0.83,-0.37,-1.33,2.01,3.32,1.57,0,1,2,7,Bot,R,L,0,0,50,2,745300,682617,519242,swinging_strike,batter still up
SL,83.9,2.75,53.77,5.16,2234,320,-0.65,-0.58,-0.5,0.44,3.32,1.54,0,2,2,7,Bot,R,L,0,0,50,3,745300,682617,519242,blocked_ball,batter still up
SL,81.0,2.92,54.12,5.11,2130,317,-0.51,-0.14,0.48,1.25,3.33,1.55,1,2,2,7,Bot,R,L,0,0,50,4,745300,682617,519242,ball,batter still up
SL,83.9,2.79,53.93,5.27,2222,316,-0.63,-0.18,-0.19,2.32,3.32,1.57,2,2,2,7,Bot,R,L,0,0,50,5,745300,682617,519242,hit_into_play,field_out
FF,93.9,3.11,54.06,5.07,2142,114,1.25,0.76,1.49,4.56,3.5,1.75,0,1,0,1,Bot,R,L,0,3,7,2,746190,621493,519242,ball,batter still up
SL,75.7,2.98,54.45,4.86,2284,305,-1.23,-0.56,1.22,1.84,3.33,1.54,1,1,0,1,Bot,R,L,0,3,7,3,746190,621493,519242,ball,batter still up
FF,94.0,2.95,53.99,5.04,2243,115,1.47,0.69,0.65,3.06,3.47,1.68,2,1,0,1,Bot,R,L,0,3,7,4,746190,621493,519242,ball,batter still up
FF,94.0,2.85,54.06,5.15,2217,117,1.21,1.07,0.49,3.46,3.33,1.58,3,1,0,1,Bot,R,L,0,3,7,5,746190,621493,519242,swinging_strike,batter still up
FF,94.6,2.83,54.09,5.37,2186,121,1.24,0.93,-0.63,2.77,3.56,1.68,3,2,0,1,Bot,R,L,0,3,7,6,746190,621493,519242,called_strike,strikeout
SL,76.7,2.91,54.39,5.05,2288,306,-1.1,-0.57,-0.03,2.04,3.18,1.49,0,0,1,1,Bot,R,L,0,3,8,1,746190,687263,519242,called_strike,batter still up
CH,85.6,2.94,54.12,4.79,1833,96,1.21,-0.03,0.46,1.08,3.34,1.52,0,1,1,1,Bot,R,L,0,3,8,2,746190,687263,519242,ball,batter still up
FF,94.3,2.77,54.03,5.18,2220,115,1.31,0.72,-0.21,3.08,3.21,1.56,1,1,1,1,Bot,R,L,0,3,8,3,746190,687263,519242,hit_into_play,field_out
SI,95.5,2.98,53.9,4.86,2179,107,1.61,-0.03,0.1,2.26,3.5,1.7,0,0,2,1,Bot,L,L,0,3,9,1,746190,694384,519242,called_strike,batter still up
FF,95.9,3.0,53.97,5.13,2255,115,1.33,0.88,0.21,2.23,3.33,1.67,0,1,2,1,Bot,L,L,0,3,9,2,746190,694384,519242,foul,batter still up
SL,79.2,2.8,54.21,5.06,2502,309,-1.38,-0.21,-1.95,2.21,3.53,1.6,0,2,2,1,Bot,L,L,0,3,9,3,746190,694384,519242,ball,batter still up
SL,79.2,2.88,54.31,5.05,2411,314,-1.45,-0.37,0.27,1.2,3.33,1.67,1,2,2,1,Bot,L,L,0,3,9,4,746190,694384,519242,hit_into_play,single
SL,77.2,2.95,54.33,4.99,2307,307,-0.91,-0.41,0.16,1.81,3.29,1.53,0,0,2,1,Bot,R,L,0,3,10,1,746190,607680,519242,called_strike,batter still up
CH,86.0,3.03,54.07,4.73,1853,90,1.4,-0.11,1.98,2.22,3.26,1.57,0,1,2,1,Bot,R,L,0,3,10,2,746190,607680,519242,swinging_strike,batter still up
CH,87.3,2.99,53.98,4.77,1968,94,1.44,0.15,1.53,0.99,3.49,1.53,0,2,2,1,Bot,R,L,0,3,10,3,746190,607680,519242,ball,batter still up
FF,95.4,2.94,53.96,5.1,2181,114,1.51,0.91,1.05,3.34,3.26,1.57,1,2,2,1,Bot,R,L,0,3,10,4,746190,607680,519242,swinging_strike,strikeout
FF,93.4,2.77,54.06,5.2,2265,114,1.43,1.03,-0.02,3.59,3.47,1.76,0,0,0,2,Bot,R,L,0,4,16,1,746190,681351,519242,ball,batter still up
FF,93.4,2.78,54.11,5.22,2260,114,1.43,1.01,-0.17,3.95,3.44,1.55,1,0,0,2,Bot,R,L,0,4,16,2,746190,681351,519242,ball,batter still up
FF,94.6,2.81,54.0,5.11,2299,114,1.44,0.84,-0.7,1.96,3.5,1.72,2,0,0,2,Bot,R,L,0,4,16,3,746190,681351,519242,called_strike,batter still up
CH,84.4,2.89,53.81,4.82,1847,97,1.39,0.22,-0.31,2.81,3.27,1.52,2,1,0,2,Bot,R,L,0,4,16,4,746190,681351,519242,foul,batter still up
FF,96.1,2.73,53.93,5.31,2279,118,1.22,0.83,-0.21,3.23,3.27,1.52,2,2,0,2,Bot,R,L,0,4,16,5,746190,681351,519242,foul,batter still up
CH,88.1,3.04,53.99,4.83,2006,93,1.35,-0.11,1.27,2.26,3.5,1.62,2,2,0,2,Bot,R,L,0,4,16,6,746190,681351,519242,ball,batter still up
SL,76.9,2.99,54.18,4.99,2191,305,-0.99,-0.3,1.12,3.42,3.4,1.7,3,2,0,2,Bot,R,L,0,4,16,7,746190,681351,519242,ball,walk
SL,78.8,2.84,54.3,5.02,2337,308,-0.87,-0.36,0.74,2.63,3.82,1.77,0,0,0,2,Bot,R,L,0,4,17,1,746190,592273,519242,called_strike,batter still up
SL,79.5,2.83,54.34,4.98,2430,307,-1.03,-0.26,-0.85,2.25,3.64,1.79,0,1,0,2,Bot,R,L,0,4,17,2,746190,592273,519242,called_strike,batter still up
SL,79.6,2.82,54.15,5.11,2394,311,-0.94,-0.37,-1.33,1.29,3.75,1.77,0,2,0,2,Bot,R,L,0,4,17,3,746190,592273,519242,ball,batter still up
CH,87.9,2.93,53.91,4.74,1958,93,1.35,0.09,0.45,2.21,3.63,1.77,1,2,0,2,Bot,R,L,0,4,17,4,746190,592273,519242,hit_into_play,force_out
FF,95.7,2.86,53.91,5.22,2302,115,1.34,0.94,-0.05,2.55,3.69,1.67,0,0,1,2,Bot,R,L,0,4,18,1,746190,666176,519242,called_strike,batter still up
FF,95.5,2.73,53.93,5.28,2336,114,1.31,0.98,-0.53,3.21,3.89,1.67,0,1,1,2,Bot,R,L,0,4,18,2,746190,666176,519242,called_strike,batter still up
FF,95.9,2.79,54.03,5.36,2342,118,1.35,1.02,0.9,3.78,3.8,1.71,0,2,1,2,Bot,R,L,0,4,18,3,746190,666176,519242,ball,batter still up
FF,96.1,2.91,54.09,5.22,2402,114,1.44,0.91,-0.45,3.44,3.61,1.79,1,2,1,2,Bot,R,L,0,4,18,4,746190,666176,519242,swinging_strike,strikeout
FF,97.3,2.87,54.0,5.15,2361,112,1.51,0.71,-0.01,2.76,3.3,1.54,0,0,2,2,Bot,R,L,0,4,19,1,746190,683021,519242,hit_into_play,single
SL,78.2,2.86,54.15,4.92,2318,304,-0.88,-0.42,0.41,2.32,3.46,1.61,0,0,2,2,Bot,R,L,0,4,20,1,746190,605346,519242,called_strike,batter still up
SL,80.3,2.86,54.16,4.88,2388,309,-0.93,-0.22,-1.22,0.41,3.45,1.63,0,1,2,2,Bot,R,L,0,4,20,2,746190,605346,519242,blocked_ball,batter still up
FF,96.7,2.76,53.9,5.12,2238,112,1.36,0.95,0.31,2.77,3.29,1.49,1,1,2,2,Bot,R,L,0,4,20,3,746190,605346,519242,swinging_strike,batter still up
FF,96.0,2.69,53.98,5.25,2238,111,1.35,0.89,-0.09,3.62,3.42,1.67,1,2,2,2,Bot,R,L,0,4,20,4,746190,605346,519242,ball,batter still up
SL,83.1,2.75,54.16,5.14,2306,319,-0.81,-0.2,-0.58,1.92,3.29,1.49,2,2,2,2,Bot,R,L,0,4,20,5,746190,605346,519242,foul,batter still up
FF,97.6,2.85,54.01,5.08,2151,111,1.27,0.73,0.54,3.27,3.29,1.49,2,2,2,2,Bot,R,L,0,4,20,6,746190,605346,519242,swinging_strike,strikeout
FF,93.5,2.92,54.16,5.17,2215,117,1.21,0.77,-0.09,3.29,3.47,1.72,0,0,0,3,Bot,R,L,0,4,24,1,746190,621493,519242,called_strike,batter still up
SL,75.9,2.84,54.37,4.88,2235,302,-1.38,-0.04,0.14,2.45,3.33,1.58,0,1,0,3,Bot,R,L,0,4,24,2,746190,621493,519242,hit_into_play,single
FF,94.8,2.85,53.98,5.2,2232,117,1.36,0.64,0.11,2.71,3.21,1.56,0,0,0,3,Bot,R,L,0,4,25,1,746190,687263,519242,foul,batter still up
