pitch_type,release_speed,release_pos_x,release_pos_y,release_pos_z,release_spin_rate,spin_axis,pfx_x,pfx_z,plate_x,plate_z,sz_top,sz_bot,balls,strikes,outs_when_up,inning,inning_topbot,stand,p_throws,bat_score,fld_score,at_bat_number,pitch_number,game_pk,batter,pitcher,description,events
FF,96.4,1.6,53.9,6.19,2133.0,148.0,0.58,1.15,-0.7,1.95,3.43,1.67,0,0,2,1,Bot,R,L,1,0,7,1,745009,666969,669373,foul,batter still up
CH,88.4,1.67,53.94,6.1,1757.0,130.0,1.28,0.67,0.12,0.59,3.37,1.67,0,1,2,1,Bot,R,L,1,0,7,2,745009,666969,669373,ball,batter still up
FF,97.4,1.64,54.06,6.19,2173.0,146.0,0.57,1.17,-0.42,2.93,3.43,1.67,1,1,2,1,Bot,R,L,1,0,7,3,745009,666969,669373,hit_into_play,field_out
FF,96.8,1.67,54.05,6.2,2069.0,146.0,0.51,1.3,1.19,2.76,3.69,1.65,0,0,0,2,Bot,R,L,1,0,11,1,745009,641680,669373,ball,batter still up
SL,87.4,1.95,53.93,6.12,2128.0,184.0,-0.12,0.35,0.97,3.2,3.67,1.74,1,0,0,2,Bot,R,L,1,0,11,2,745009,641680,669373,called_strike,batter still up
KC,77.9,1.78,54.11,6.21,2297.0,319.0,-0.62,-0.74,0.55,3.23,3.59,1.65,1,1,0,2,Bot,R,L,1,0,11,3,745009,641680,669373,foul,batter still up
FF,99.1,1.73,54.0,6.17,2361.0,147.0,0.27,1.35,0.53,2.99,3.59,1.65,1,2,0,2,Bot,R,L,1,0,11,4,745009,641680,669373,foul,batter still up
FF,98.4,1.8,54.12,6.18,2308.0,146.0,0.61,1.26,1.48,3.7,3.59,1.65,1,2,0,2,Bot,R,L,1,0,11,5,745009,641680,669373,swinging_strike,strikeout
CH,87.2,1.81,54.04,6.17,1600.0,134.0,1.31,0.7,0.53,1.24,3.3,1.55,0,0,1,2,Bot,R,L,1,0,12,1,745009,694671,669373,ball,batter still up
SI,97.9,1.62,53.97,6.15,2186.0,148.0,1.3,1.04,-1.46,2.71,3.3,1.55,1,0,1,2,Bot,R,L,1,0,12,2,745009,694671,669373,ball,batter still up
CH,86.7,1.78,54.07,6.12,1566.0,128.0,1.38,0.35,0.46,0.56,3.25,1.55,2,0,1,2,Bot,R,L,1,0,12,3,745009,694671,669373,ball,batter still up
FF,95.8,1.59,54.14,6.27,2188.0,149.0,0.7,1.34,0.5,3.26,3.3,1.55,3,0,1,2,Bot,R,L,1,0,12,4,745009,694671,669373,called_strike,batter still up
FF,96.3,1.77,53.75,6.08,2194.0,147.0,0.54,1.33,0.36,2.57,3.36,1.55,3,1,1,2,Bot,R,L,1,0,12,5,745009,694671,669373,foul,batter still up
SL,89.4,2.04,54.0,6.09,2109.0,168.0,-0.41,0.22,0.44,2.06,3.36,1.55,3,2,1,2,Bot,R,L,1,0,12,6,745009,694671,669373,hit_into_play,single
SI,96.3,1.7,54.07,6.25,2022.0,144.0,1.22,0.92,0.02,3.62,3.22,1.48,0,0,1,2,Bot,L,L,1,0,13,1,745009,669701,669373,ball,batter still up
SI,95.5,1.56,53.88,6.22,2013.0,150.0,1.19,1.11,0.51,2.48,3.2,1.48,1,0,1,2,Bot,L,L,1,0,13,2,745009,669701,669373,hit_into_play,field_out
FF,96.4,1.83,54.15,6.22,2142.0,144.0,0.53,1.22,0.18,3.68,3.32,1.57,0,0,2,2,Bot,R,L,1,0,14,1,745009,677649,669373,foul_tip,batter still up
KC,80.5,1.53,54.31,6.32,2529.0,326.0,-0.19,-0.72,-0.4,2.06,3.32,1.57,0,1,2,2,Bot,R,L,1,0,14,2,745009,677649,669373,hit_into_play,field_out
FF,96.0,1.61,54.08,6.3,2124.0,152.0,0.41,1.28,0.37,1.81,3.73,1.73,0,0,0,3,Bot,R,L,1,1,19,1,745009,665750,669373,called_strike,batter still up
FF,96.7,1.65,53.65,6.15,2126.0,152.0,0.43,1.31,-0.73,1.8,3.64,1.73,0,1,0,3,Bot,R,L,1,1,19,2,745009,665750,669373,called_strike,batter still up
FF,99.4,1.57,53.91,6.31,2177.0,150.0,0.37,1.28,0.35,2.83,3.62,1.73,0,2,0,3,Bot,R,L,1,1,19,3,745009,665750,669373,hit_into_play,field_out
KC,79.2,1.55,54.03,6.28,2440.0,320.0,-0.69,-0.61,-0.76,2.06,3.23,1.58,0,0,1,3,Bot,R,L,1,1,20,1,745009,543760,669373,called_strike,batter still up
CH,88.2,1.78,54.22,6.15,1663.0,133.0,1.17,0.6,0.04,2.02,3.33,1.61,0,1,1,3,Bot,R,L,1,1,20,2,745009,543760,669373,hit_into_play,single
SL,90.4,1.86,53.89,6.13,2120.0,165.0,-0.14,0.4,-0.1,2.29,3.59,1.56,0,0,1,3,Bot,L,L,1,1,21,1,745009,608369,669373,foul,batter still up
CH,88.1,1.83,54.26,6.16,1499.0,126.0,1.31,0.23,0.39,2.09,3.59,1.56,0,1,1,3,Bot,L,L,1,1,21,2,745009,608369,669373,hit_into_play,single
CH,85.3,1.67,53.87,6.21,1384.0,126.0,1.34,0.42,-0.35,2.11,3.12,1.41,0,0,1,3,Bot,R,L,1,1,22,1,745009,543257,669373,called_strike,batter still up
CH,87.2,1.92,54.0,6.1,1594.0,129.0,1.41,0.36,0.17,1.22,3.07,1.41,0,1,1,3,Bot,R,L,1,1,22,2,745009,543257,669373,hit_into_play,grounded_into_double_play
FF,97.6,1.42,54.1,6.35,2192.0,152.0,0.47,1.35,-0.22,2.95,3.43,1.67,0,0,0,4,Bot,R,L,1,1,27,1,745009,666969,669373,foul,batter still up
FF,98.1,1.71,54.0,6.32,2212.0,146.0,0.54,1.26,0.21,2.77,3.43,1.67,0,1,0,4,Bot,R,L,1,1,27,2,745009,666969,669373,swinging_strike,batter still up
CH,90.0,1.82,54.2,6.16,1709.0,130.0,1.16,0.51,0.76,0.77,3.43,1.67,0,2,0,4,Bot,R,L,1,1,27,3,745009,666969,669373,swinging_strike_blocked,strikeout
SL,89.2,1.99,54.1,6.15,2112.0,178.0,-0.24,0.38,1.05,2.24,3.65,1.71,0,0,1,4,Bot,R,L,1,1,28,1,745009,641680,669373,called_strike,batter still up
SI,97.7,1.81,54.08,6.09,2088.0,147.0,1.33,0.96,-0.36,4.58,3.54,1.65,0,1,1,4,Bot,R,L,1,1,28,2,745009,641680,669373,ball,batter still up
FF,97.8,1.43,54.08,6.3,2263.0,151.0,0.86,1.34,-0.55,2.08,3.59,1.65,1,1,1,4,Bot,R,L,1,1,28,3,745009,641680,669373,hit_into_play,field_out
KC,78.9,1.59,54.04,6.28,2253.0,318.0,-0.31,-0.74,0.92,2.97,3.32,1.63,0,0,2,4,Bot,R,L,1,1,29,1,745009,694671,669373,called_strike,batter still up
CH,87.2,1.79,54.11,6.15,1536.0,132.0,1.43,0.27,0.79,1.59,3.36,1.55,0,1,2,4,Bot,R,L,1,1,29,2,745009,694671,669373,swinging_strike,batter still up
SI,97.9,1.83,54.09,6.14,2153.0,146.0,1.36,0.97,0.14,2.86,3.36,1.55,0,2,2,4,Bot,R,L,1,1,29,3,745009,694671,669373,foul,batter still up
FF,99.4,1.7,54.05,6.24,2222.0,147.0,0.62,1.21,-0.33,3.19,3.36,1.55,0,2,2,4,Bot,R,L,1,1,29,4,745009,694671,669373,hit_into_play,triple
SI,96.6,1.83,54.04,6.23,2073.0,147.0,1.28,1.09,0.23,2.89,3.2,1.48,0,0,2,4,Bot,L,L,1,1,30,1,745009,669701,669373,hit_into_play,field_out
SL,88.9,2.22,53.94,6.04,1984.0,128.0,-0.21,0.64,-0.19,0.66,3.29,1.57,0,0,0,5,Bot,R,L,1,1,34,1,745009,677649,669373,ball,batter still up
CH,83.7,1.77,54.25,6.24,1617.0,134.0,1.11,0.52,0.57,2.76,3.32,1.57,1,0,0,5,Bot,R,L,1,1,34,2,745009,677649,669373,hit_into_play,field_out
CH,84.4,1.59,53.9,6.21,1576.0,133.0,1.08,0.3,-0.18,1.72,3.62,1.73,0,0,1,5,Bot,R,L,1,1,35,1,745009,665750,669373,swinging_strike,batter still up
FF,97.7,1.76,54.1,6.16,2137.0,144.0,0.53,1.28,-0.52,3.05,3.62,1.73,0,1,1,5,Bot,R,L,1,1,35,2,745009,665750,669373,foul,batter still up
SI,98.0,1.97,54.09,6.15,2115.0,144.0,1.23,1.02,-0.59,3.14,3.62,1.73,0,2,1,5,Bot,R,L,1,1,35,3,745009,665750,669373,called_strike,strikeout
FF,97.5,1.74,53.95,6.23,2172.0,145.0,0.64,1.25,1.23,2.7,3.33,1.73,0,0,2,5,Bot,R,L,1,1,36,1,745009,543760,669373,ball,batter still up
FF,95.7,1.48,53.8,6.26,2028.0,149.0,0.37,1.13,0.03,2.17,3.33,1.61,1,0,2,5,Bot,R,L,1,1,36,2,745009,543760,669373,foul,batter still up
SI,97.5,1.74,53.71,6.09,2026.0,145.0,1.23,1.05,-1.22,2.55,3.26,1.61,1,1,2,5,Bot,R,L,1,1,36,3,745009,543760,669373,ball,batter still up
SL,89.2,2.11,54.03,6.04,2050.0,156.0,-0.04,0.52,0.3,2.32,3.33,1.61,2,1,2,5,Bot,R,L,1,1,36,4,745009,543760,669373,foul,batter still up
CH,89.3,2.05,54.22,5.99,1670.0,126.0,1.27,0.09,1.65,1.62,3.27,1.61,2,2,2,5,Bot,R,L,1,1,36,5,745009,543760,669373,ball,batter still up
CH,86.2,1.87,54.31,6.03,1570.0,124.0,1.37,-0.08,0.13,0.66,3.27,1.61,3,2,2,5,Bot,R,L,1,1,36,6,745009,543760,669373,ball,walk
CH,87.6,1.78,53.88,6.18,1619.0,126.0,1.44,0.69,-0.78,1.53,3.62,1.67,0,0,2,5,Bot,L,L,1,1,37,1,745009,608369,669373,ball,batter still up
SI,97.7,2.06,54.01,6.09,2136.0,136.0,1.19,1.15,0.68,2.86,3.59,1.56,1,0,2,5,Bot,L,L,1,1,37,2,745009,608369,669373,foul,batter still up
SI,98.0,1.71,54.1,6.16,2080.0,143.0,1.36,1.08,-0.04,3.24,3.59,1.56,1,1,2,5,Bot,L,L,1,1,37,3,745009,608369,669373,hit_into_play,single
FF,97.7,1.85,53.88,6.08,2240.0,143.0,0.87,1.37,0.33,3.73,3.08,1.41,0,0,2,5,Bot,R,L,1,1,38,1,745009,543257,669373,ball,batter still up
FF,94.9,1.77,53.94,6.27,2176.0,145.0,0.75,1.37,0.16,2.97,3.13,1.41,1,0,2,5,Bot,R,L,1,1,38,2,745009,543257,669373,called_strike,batter still up
FF,95.6,1.64,54.07,6.24,2070.0,145.0,0.69,1.49,0.09,2.02,3.04,1.41,1,1,2,5,Bot,R,L,1,1,38,3,745009,543257,669373,called_strike,batter still up
FF,98.2,1.59,53.88,6.17,2223.0,143.0,0.75,1.32,-0.33,2.81,3.07,1.41,1,2,2,5,Bot,R,L,1,1,38,4,745009,543257,669373,foul,batter still up
SI,97.6,1.8,54.25,6.18,2182.0,143.0,1.2,1.06,-0.41,3.86,3.19,1.58,1,2,2,5,Bot,R,L,1,1,38,5,745009,543257,669373,ball,batter still up
CH,85.6,1.78,54.17,6.12,1558.0,117.0,1.45,-0.1,0.3,3.2,3.04,1.42,2,2,2,5,Bot,R,L,1,1,38,6,745009,543257,669373,called_strike,strikeout
CH,85.4,1.74,54.25,6.17,1632.0,127.0,1.26,0.67,0.98,1.95,3.43,1.67,0,0,0,6,Bot,R,L,1,1,43,1,745009,666969,669373,swinging_strike,batter still up
CH,87.3,1.5,54.32,6.25,1727.0,128.0,1.16,0.78,0.07,1.27,3.43,1.67,0,1,0,6,Bot,R,L,1,1,43,2,745009,666969,669373,swinging_strike,batter still up
CH,88.1,1.91,54.25,6.13,1658.0,128.0,1.34,0.64,1.34,1.56,3.43,1.67,0,2,0,6,Bot,R,L,1,1,43,3,745009,666969,669373,hit_into_play,single
FF,96.1,1.91,54.0,6.1,2185.0,138.0,0.66,1.33,0.2,2.47,3.59,1.65,0,0,0,6,Bot,R,L,1,1,44,1,745009,641680,669373,foul,batter still up
FF,95.8,1.55,53.9,6.21,2157.0,147.0,0.74,1.28,-1.04,3.99,3.66,1.74,0,1,0,6,Bot,R,L,1,1,44,2,745009,641680,669373,ball,batter still up
SL,88.4,2.19,53.96,6.04,2021.0,142.0,-0.04,0.62,0.11,1.89,3.59,1.65,1,1,0,6,Bot,R,L,1,1,44,3,745009,641680,669373,foul,batter still up
CH,89.2,1.99,54.07,6.09,1721.0,124.0,1.45,0.49,1.64,1.21,3.57,1.73,1,2,0,6,Bot,R,L,1,1,44,4,745009,641680,669373,ball,batter still up
FF,96.9,1.78,54.02,6.13,2288.0,141.0,0.69,1.45,1.33,1.78,3.66,1.73,2,2,0,6,Bot,R,L,1,1,44,5,745009,641680,669373,ball,batter still up
SI,97.3,1.93,54.06,6.06,2160.0,143.0,1.34,1.16,0.38,2.86,3.59,1.65,3,2,0,6,Bot,R,L,1,1,44,6,745009,641680,669373,foul,batter still up
FF,96.5,1.77,54.15,6.22,2146.0,141.0,0.6,1.32,0.98,3.28,3.61,1.86,3,2,0,6,Bot,R,L,1,1,44,7,745009,641680,669373,ball,walk
SL,89.8,2.18,53.97,6.05,2075.0,148.0,-0.01,0.69,0.44,1.68,3.33,1.55,0,0,0,6,Bot,R,L,1,1,45,1,745009,694671,669373,called_strike,batter still up
FF,98.0,1.65,54.16,6.25,2198.0,143.0,0.51,1.25,-0.75,3.71,3.28,1.55,0,1,0,6,Bot,R,L,1,1,45,2,745009,694671,669373,ball,batter still up
SI,96.3,1.73,54.05,6.17,2085.0,143.0,1.2,1.08,0.08,3.0,3.36,1.55,1,1,0,6,Bot,R,L,1,1,45,3,745009,694671,669373,foul,batter still up
CH,85.2,1.89,54.03,6.13,1572.0,126.0,1.43,0.43,-0.3,1.64,3.3,1.59,1,2,0,6,Bot,R,L,1,1,45,4,745009,694671,669373,ball,batter still up
CH,84.6,1.74,53.83,6.12,1487.0,126.0,1.38,0.59,-0.33,1.26,3.24,1.55,2,2,0,6,Bot,R,L,1,1,45,5,745009,694671,669373,ball,batter still up
SL,91.9,1.94,53.91,6.02,2214.0,155.0,-0.28,0.63,-0.77,1.54,3.36,1.55,3,2,0,6,Bot,R,L,1,1,45,6,745009,694671,669373,foul,batter still up
CH,85.0,1.68,54.12,6.18,1637.0,127.0,1.44,0.65,-0.09,3.07,3.2,1.45,3,2,0,6,Bot,R,L,1,1,45,7,745009,694671,669373,called_strike,strikeout
SL,89.0,2.04,54.2,6.12,2077.0,155.0,-0.04,0.53,0.86,3.51,3.26,1.56,0,0,1,6,Bot,L,L,1,1,46,1,745009,669701,669373,ball,batter still up
SL,88.9,2.1,54.07,6.01,2078.0,150.0,-0.15,0.48,-0.55,1.24,3.21,1.6,1,0,1,6,Bot,L,L,1,1,46,2,745009,669701,669373,ball,batter still up
SI,97.2,1.83,53.74,6.06,2046.0,143.0,1.35,1.06,0.14,2.27,3.2,1.48,2,0,1,6,Bot,L,L,1,1,46,3,745009,669701,669373,foul,batter still up
SI,97.0,1.91,54.17,6.09,2171.0,142.0,1.31,1.13,0.27,3.87,3.21,1.59,2,1,1,6,Bot,L,L,1,1,46,4,745009,669701,669373,ball,batter still up
SI,95.8,1.93,54.15,6.06,2163.0,145.0,1.17,1.16,-0.18,1.91,3.16,1.48,3,1,1,6,Bot,L,L,1,1,46,5,745009,669701,669373,called_strike,batter still up
SI,97.1,1.77,53.8,6.1,2142.0,144.0,1.2,1.07,-0.49,2.23,3.21,1.51,3,2,1,6,Bot,L,L,1,1,46,6,745009,669701,669373,called_strike,strikeout
SI,97.8,1.51,54.03,6.05,2273.0,143.0,1.04,1.3,-1.91,1.33,3.35,1.72,0,0,2,6,Bot,R,L,1,1,47,1,745009,677649,669373,ball,batter still up
FF,97.1,1.75,53.92,6.17,2434.0,147.0,0.75,1.44,-0.3,2.67,3.32,1.57,1,0,2,6,Bot,R,L,1,1,47,2,745009,677649,669373,hit_into_play,field_out
FF,94.5,1.77,54.22,6.09,2129.0,148.0,0.57,1.55,0.71,2.24,3.36,1.51,0,0,0,1,Top,R,L,0,0,1,1,746463,687401,669373,swinging_strike,batter still up
SL,88.7,2.09,54.32,5.93,2069.0,150.0,-0.02,0.7,1.46,1.93,3.35,1.43,0,1,0,1,Top,R,L,0,0,1,2,746463,687401,669373,ball,batter still up
FF,93.9,1.87,54.25,6.09,2061.0,145.0,0.76,1.38,1.19,2.13,3.29,1.4,1,1,0,1,Top,R,L,0,0,1,3,746463,687401,669373,ball,batter still up
FF,95.2,1.68,54.26,6.08,2178.0,145.0,0.47,1.37,0.58,2.8,3.36,1.51,2,1,0,1,Top,R,L,0,0,1,4,746463,687401,669373,foul,batter still up
FF,95.9,1.65,54.28,6.16,2270.0,155.0,0.44,1.55,0.5,2.76,3.37,1.38,2,2,0,1,Top,R,L,0,0,1,5,746463,687401,669373,called_strike,strikeout
FF,96.3,1.67,54.21,6.07,2257.0,151.0,0.57,1.45,0.47,2.22,3.58,1.66,0,0,1,1,Top,R,L,0,0,2,1,746463,656555,669373,called_strike,batter still up
CH,87.1,1.67,54.23,6.06,1763.0,142.0,0.9,0.45,0.29,1.74,3.52,1.63,0,1,1,1,Top,R,L,0,0,2,2,746463,656555,669373,swinging_strike,batter still up
CH,86.7,1.82,54.33,6.01,1686.0,135.0,1.59,0.61,1.02,2.32,3.52,1.63,0,2,1,1,Top,R,L,0,0,2,3,746463,656555,669373,swinging_strike,strikeout
SI,97.2,1.7,54.27,6.06,2184.0,149.0,1.52,1.13,0.56,2.58,3.31,1.67,0,0,2,1,Top,L,L,0,0,3,1,746463,592885,669373,foul,batter still up
SI,98.0,1.63,54.22,6.01,2088.0,146.0,1.49,1.04,0.32,2.35,3.31,1.67,0,1,2,1,Top,L,L,0,0,3,2,746463,592885,669373,foul_tip,batter still up
CH,88.9,1.79,54.19,5.96,1673.0,132.0,1.72,0.32,0.11,1.14,3.31,1.67,0,2,2,1,Top,L,L,0,0,3,3,746463,592885,669373,swinging_strike,strikeout
FF,97.5,1.6,54.25,6.19,2319.0,147.0,0.65,1.41,0.29,3.09,3.4,1.69,0,0,0,2,Top,R,L,0,2,11,1,746463,642715,669373,called_strike,batter still up
FF,96.6,1.62,54.27,6.08,2253.0,149.0,0.69,1.31,0.08,3.33,3.46,1.69,0,1,0,2,Top,R,L,0,2,11,2,746463,642715,669373,hit_into_play,single
CH,83.6,1.71,54.18,6.07,1565.0,130.0,1.02,0.76,0.36,2.83,3.37,1.63,0,0,0,2,Top,R,L,0,2,12,1,746463,596142,669373,called_strike,batter still up
CH,85.4,1.96,54.12,5.98,1633.0,132.0,1.44,0.52,-0.74,0.85,3.4,1.61,0,1,0,2,Top,R,L,0,2,12,2,746463,596142,669373,blocked_ball,batter still up
SL,88.0,1.82,54.32,5.98,2173.0,159.0,0.02,0.78,0.6,2.12,3.35,1.53,1,1,0,2,Top,R,L,0,2,12,3,746463,596142,669373,called_strike,batter still up
SI,95.2,1.79,54.17,6.01,2167.0,143.0,1.46,0.93,0.07,3.2,3.39,1.64,1,2,0,2,Top,R,L,0,2,12,4,746463,596142,669373,hit_into_play,field_out
FF,96.2,1.58,54.09,6.11,2285.0,145.0,0.73,1.49,0.0,1.84,3.32,1.56,0,0,1,2,Top,R,L,0,2,13,1,746463,663368,669373,called_strike,batter still up
FF,97.0,1.64,54.07,6.07,2313.0,148.0,0.84,1.51,0.07,2.28,3.25,1.55,0,1,1,2,Top,R,L,0,2,13,2,746463,663368,669373,hit_into_play,single
CH,86.0,1.66,54.14,6.1,1765.0,134.0,1.16,0.91,-0.36,1.78,3.35,1.55,0,0,1,2,Top,R,L,0,2,14,1,746463,694192,669373,foul,batter still up
CH,86.2,1.96,54.31,6.05,1760.0,129.0,1.33,0.58,0.48,2.64,3.35,1.55,0,1,1,2,Top,R,L,0,2,14,2,746463,694192,669373,foul,batter still up
FF,97.4,1.87,54.27,6.03,2367.0,144.0,0.52,1.49,0.54,3.09,3.35,1.55,0,2,1,2,Top,R,L,0,2,14,3,746463,694192,669373,foul,batter still up
SI,96.8,1.85,54.43,6.08,2168.0,144.0,1.19,1.28,-0.01,4.04,3.35,1.55,0,2,1,2,Top,R,L,0,2,14,4,746463,694192,669373,swinging_strike,strikeout
FF,96.6,1.71,54.25,6.19,2279.0,154.0,0.68,1.27,0.15,2.52,3.33,1.54,0,0,2,2,Top,R,L,0,2,15,1,746463,655316,669373,swinging_strike,batter still up
SL,89.6,2.06,54.29,5.9,2209.0,181.0,-0.36,0.34,0.61,3.56,3.35,1.51,0,1,2,2,Top,R,L,0,2,15,2,746463,655316,669373,ball,batter still up
CH,86.3,1.9,54.35,6.15,1828.0,133.0,1.09,0.67,0.07,1.62,3.33,1.54,1,1,2,2,Top,R,L,0,2,15,3,746463,655316,669373,hit_into_play,field_out
FF,97.2,1.61,54.15,6.15,2256.0,152.0,0.44,1.26,-0.66,2.56,3.43,1.35,0,0,0,3,Top,L,L,0,2,20,1,746463,668930,669373,called_strike,batter still up
SI,96.4,1.53,54.16,6.09,2061.0,146.0,1.49,1.26,0.6,2.63,3.17,1.45,0,1,0,3,Top,L,L,0,2,20,2,746463,668930,669373,foul,batter still up
SL,92.2,1.95,54.24,5.96,2281.0,155.0,0.08,0.75,-1.04,1.6,3.33,1.48,0,2,0,3,Top,L,L,0,2,20,3,746463,668930,669373,ball,batter still up
SL,91.5,1.79,54.07,6.06,2320.0,161.0,-0.23,0.49,-0.6,0.49,3.33,1.5,1,2,0,3,Top,L,L,0,2,20,4,746463,668930,669373,ball,batter still up
SL,90.7,1.9,54.29,6.07,2261.0,166.0,-0.27,0.55,0.13,2.36,3.3,1.4,2,2,0,3,Top,L,L,0,2,20,5,746463,668930,669373,called_strike,strikeout
KC,79.4,1.79,54.33,6.11,2334.0,315.0,-0.18,-0.46,0.67,3.38,3.36,1.41,0,0,1,3,Top,R,L,0,2,21,1,746463,687401,669373,ball,batter still up
CH,85.3,1.76,54.14,6.09,1732.0,131.0,1.48,0.37,0.43,1.21,3.36,1.51,1,0,1,3,Top,R,L,0,2,21,2,746463,687401,669373,swinging_strike,batter still up
FF,96.7,1.64,54.18,6.14,2271.0,150.0,0.52,1.35,-0.11,4.5,3.44,1.54,1,1,1,3,Top,R,L,0,2,21,3,746463,687401,669373,ball,batter still up
FF,97.0,1.69,54.24,6.06,2244.0,143.0,0.45,1.4,-0.16,3.05,3.36,1.51,2,1,1,3,Top,R,L,0,2,21,4,746463,687401,669373,swinging_strike,batter still up
CH,84.1,1.77,54.13,6.02,1730.0,129.0,1.49,0.21,0.5,1.21,3.36,1.51,2,2,1,3,Top,R,L,0,2,21,5,746463,687401,669373,swinging_strike,strikeout
FF,95.8,1.55,54.03,6.12,2284.0,148.0,0.57,1.36,-0.01,1.96,3.82,1.65,0,0,2,3,Top,R,L,0,2,22,1,746463,656555,669373,called_strike,batter still up
FF,99.4,1.66,54.15,6.1,2269.0,148.0,0.44,1.42,0.34,2.81,3.52,1.63,0,1,2,3,Top,R,L,0,2,22,2,746463,656555,669373,foul_tip,batter still up
FF,101.7,1.68,54.28,6.07,2413.0,146.0,0.59,1.24,0.62,3.59,3.52,1.63,0,2,2,3,Top,R,L,0,2,22,3,746463,656555,669373,foul,batter still up
SL,90.7,2.12,54.23,5.97,2234.0,170.0,-0.18,0.41,1.47,2.45,3.46,1.58,0,2,2,3,Top,R,L,0,2,22,4,746463,656555,669373,ball,batter still up
SI,99.1,1.79,54.33,6.05,2236.0,148.0,1.1,0.95,0.03,4.54,3.5,1.48,1,2,2,3,Top,R,L,0,2,22,5,746463,656555,669373,ball,batter still up
FF,98.3,1.73,54.04,6.01,2301.0,144.0,0.74,1.34,-0.53,2.8,3.52,1.63,2,2,2,3,Top,R,L,0,2,22,6,746463,656555,669373,foul,batter still up
CH,87.7,1.63,54.16,6.02,1593.0,135.0,1.3,0.59,0.19,2.01,3.52,1.63,2,2,2,3,Top,R,L,0,2,22,7,746463,656555,669373,hit_into_play,field_out
SL,87.9,1.76,54.36,6.18,2110.0,171.0,-0.12,0.45,-0.32,3.1,3.31,1.59,0,0,0,4,Top,L,L,0,2,27,1,746463,592885,669373,called_strike,batter still up
SL,89.5,1.99,54.28,5.99,2175.0,153.0,-0.03,0.74,-0.57,1.23,3.31,1.67,0,1,0,4,Top,L,L,0,2,27,2,746463,592885,669373,swinging_strike,batter still up
SL,88.1,1.84,54.27,6.01,2053.0,166.0,-0.17,0.24,-0.25,2.31,3.31,1.67,0,2,0,4,Top,L,L,0,2,27,3,746463,592885,669373,hit_into_play,field_out
KC,77.0,1.71,54.25,6.15,2418.0,324.0,-0.43,-0.73,0.56,3.55,3.36,1.56,0,0,1,4,Top,R,L,0,2,28,1,746463,642715,669373,ball,batter still up
FF,97.8,1.67,54.33,6.14,2146.0,147.0,0.44,1.3,-0.36,4.03,3.56,1.69,1,0,1,4,Top,R,L,0,2,28,2,746463,642715,669373,ball,batter still up
CH,83.5,1.79,54.19,6.04,1657.0,128.0,1.3,0.54,0.1,1.92,3.46,1.69,2,0,1,4,Top,R,L,0,2,28,3,746463,642715,669373,swinging_strike,batter still up
FF,97.5,1.7,54.18,6.09,2230.0,149.0,0.54,1.25,-0.54,2.09,3.51,1.69,2,1,1,4,Top,R,L,0,2,28,4,746463,642715,669373,called_strike,batter still up
CH,86.1,1.71,54.3,6.06,1755.0,125.0,1.41,0.63,-0.28,1.02,3.44,1.61,2,2,1,4,Top,R,L,0,2,28,5,746463,642715,669373,ball,batter still up
CH,85.8,1.69,54.43,6.02,1663.0,125.0,1.17,0.53,1.27,2.99,3.41,1.64,3,2,1,4,Top,R,L,0,2,28,6,746463,642715,669373,ball,walk
FF,94.5,1.83,54.39,6.09,2075.0,145.0,0.54,1.09,0.93,4.02,3.34,1.51,0,0,1,4,Top,R,L,0,2,29,1,746463,596142,669373,ball,batter still up
SL,88.0,1.99,54.41,6.01,2075.0,159.0,-0.12,0.56,1.34,3.16,3.39,1.51,1,0,1,4,Top,R,L,0,2,29,2,746463,596142,669373,ball,batter still up
SL,88.4,2.23,54.13,5.88,2011.0,140.0,-0.09,0.65,-0.31,1.01,3.31,1.51,2,0,1,4,Top,R,L,0,2,29,3,746463,596142,669373,ball,batter still up
FF,93.3,1.51,54.24,6.08,2021.0,146.0,0.58,1.09,-0.57,2.68,3.34,1.54,3,0,1,4,Top,R,L,0,2,29,4,746463,596142,669373,called_strike,batter still up
SL,87.9,1.99,54.1,5.92,1994.0,155.0,-0.12,0.62,-0.95,1.6,3.29,1.49,3,1,1,4,Top,R,L,0,2,29,5,746463,596142,669373,ball,walk
FF,96.3,1.56,54.15,6.12,2060.0,145.0,0.75,1.17,0.12,2.89,3.41,1.6,0,0,1,4,Top,R,L,0,2,30,1,746463,663368,669373,called_strike,batter still up
FF,97.1,1.75,54.15,6.1,2099.0,150.0,0.79,1.13,0.3,2.34,3.25,1.55,0,1,1,4,Top,R,L,0,2,30,2,746463,663368,669373,hit_into_play,force_out
CH,85.2,1.63,54.25,6.14,1359.0,135.0,1.11,0.42,0.06,2.69,3.25,1.55,0,0,2,4,Top,R,L,0,2,31,1,746463,694192,669373,foul,batter still up
CH,87.3,1.89,53.95,5.99,1831.0,127.0,1.45,0.26,-1.3,1.78,3.25,1.42,0,1,2,4,Top,R,L,0,2,31,2,746463,694192,669373,ball,batter still up
FF,95.7,1.79,54.18,6.05,2181.0,143.0,0.65,1.3,0.79,1.83,3.43,1.63,1,1,2,4,Top,R,L,0,2,31,3,746463,694192,669373,ball,batter still up
FF,98.5,1.7,54.2,6.05,2249.0,147.0,0.8,1.27,0.88,2.3,3.38,1.53,2,1,2,4,Top,R,L,0,2,31,4,746463,694192,669373,ball,batter still up
